timestamp,step_idx,stage,op,component,layer,label,score,threshold,decision,scaled
2026-07-13T06:31:25.407476+00:00,33,1,merge,attn,24,calme-2.3-legalkit-8b,47.46,2.0,accepted,True
2026-07-13T06:31:58.051723+00:00,34,1,merge,attn,28,calme-2.3-legalkit-8b,47.72,2.0,accepted,True
2026-07-13T06:32:31.271200+00:00,35,1,merge,attn,19,calme-2.3-legalkit-8b,47.59,2.0,accepted,True
2026-07-13T06:33:03.445658+00:00,36,1,merge,attn,26,calme-2.3-legalkit-8b,47.72,2.0,accepted,True
2026-07-13T06:33:36.149070+00:00,37,1,merge,attn,22,calme-2.3-legalkit-8b,47.46,2.0,accepted,True
2026-07-13T06:34:11.544468+00:00,38,1,merge,attn,14,calme-2.3-legalkit-8b,47.2,2.0,accepted,True
2026-07-13T06:34:46.261294+00:00,39,1,merge,attn,29,calme-2.3-legalkit-8b,47.33,2.0,accepted,True
2026-07-13T06:35:20.122962+00:00,40,1,merge,attn,31,calme-2.3-legalkit-8b,47.33,2.0,accepted,True
2026-07-13T06:35:53.918490+00:00,41,1,merge,attn,17,calme-2.3-legalkit-8b,47.59,2.0,accepted,True
2026-07-13T06:36:28.161062+00:00,42,1,merge,attn,12,calme-2.3-legalkit-8b,47.46,2.0,accepted,True
2026-07-13T06:37:03.168019+00:00,43,2,merge,attn,18,calme-2.3-legalkit-8b,47.2,2.0,accepted,True
2026-07-13T06:37:36.985626+00:00,44,2,merge,attn,30,calme-2.3-legalkit-8b,47.46,2.0,accepted,True
2026-07-13T06:38:10.580850+00:00,45,2,merge,attn,31,calme-2.3-legalkit-8b,47.2,2.0,accepted,True
