timestamp,step_idx,stage,op,component,layer,label,score,threshold,decision,scaled
2026-07-13T06:25:56.223902+00:00,19,1,merge,mlp,15,Llama-3.1-8B-Instruct-multi-truth-judge,75.07,2.0,accepted,True
2026-07-13T06:26:36.212228+00:00,20,1,merge,mlp,16,Llama-3.1-8B-Instruct-multi-truth-judge,75.32,2.0,accepted,True
2026-07-13T06:27:16.128772+00:00,21,1,merge,mlp,11,Llama-3.1-8B-Instruct-multi-truth-judge,75.86,2.0,accepted,True
2026-07-13T06:27:55.198360+00:00,22,1,merge,mlp,8,Llama-3.1-8B-Instruct-multi-truth-judge,76.48,2.0,accepted,True
2026-07-13T06:28:35.082616+00:00,23,1,merge,mlp,13,Llama-3.1-8B-Instruct-multi-truth-judge,76.66,2.0,accepted,True
2026-07-13T06:29:15.021121+00:00,24,1,merge,mlp,10,Llama-3.1-8B-Instruct-multi-truth-judge,76.41,2.0,accepted,True
2026-07-13T06:29:54.246958+00:00,25,1,merge,mlp,6,Llama-3.1-8B-Instruct-multi-truth-judge,75.99,2.0,accepted,True
2026-07-13T06:30:33.017278+00:00,26,1,merge,mlp,30,Llama-3.1-8B-Instruct-multi-truth-judge,76.0,2.0,accepted,True
2026-07-13T06:31:11.787928+00:00,27,1,merge,attn,21,Llama-3.1-8B-Instruct-multi-truth-judge,75.57,2.0,accepted,True
2026-07-13T06:31:50.226887+00:00,28,1,merge,attn,25,Llama-3.1-8B-Instruct-multi-truth-judge,75.59,2.0,accepted,True
2026-07-13T06:32:29.125336+00:00,29,1,merge,attn,23,Llama-3.1-8B-Instruct-multi-truth-judge,75.55,2.0,accepted,True
2026-07-13T06:33:07.389906+00:00,30,1,merge,attn,27,Llama-3.1-8B-Instruct-multi-truth-judge,75.74,2.0,accepted,True
2026-07-13T06:33:46.079912+00:00,31,1,merge,attn,15,Llama-3.1-8B-Instruct-multi-truth-judge,75.4,2.0,accepted,True
2026-07-13T06:34:25.095402+00:00,32,1,merge,attn,18,Llama-3.1-8B-Instruct-multi-truth-judge,75.5,2.0,accepted,True
2026-07-13T06:35:03.399441+00:00,33,1,merge,attn,30,Llama-3.1-8B-Instruct-multi-truth-judge,75.62,2.0,accepted,True
2026-07-13T06:35:42.762432+00:00,34,1,merge,attn,13,Llama-3.1-8B-Instruct-multi-truth-judge,74.72,2.0,accepted,True
2026-07-13T06:36:21.382009+00:00,35,1,merge,attn,6,Llama-3.1-8B-Instruct-multi-truth-judge,74.54,2.0,accepted,True
2026-07-13T06:37:00.430439+00:00,36,1,merge,attn,11,Llama-3.1-8B-Instruct-multi-truth-judge,74.04,2.0,accepted,True
2026-07-13T06:37:39.472397+00:00,37,1,merge,attn,9,Llama-3.1-8B-Instruct-multi-truth-judge,73.64,2.0,accepted,True
2026-07-13T06:38:18.441907+00:00,38,1,merge,attn,20,Llama-3.1-8B-Instruct-multi-truth-judge,73.68,2.0,accepted,True
2026-07-13T06:38:56.990715+00:00,39,1,merge,attn,24,Llama-3.1-8B-Instruct-multi-truth-judge,73.7,2.0,accepted,True
2026-07-13T06:39:35.579065+00:00,40,1,merge,attn,28,Llama-3.1-8B-Instruct-multi-truth-judge,73.75,2.0,accepted,True
2026-07-13T06:40:14.824620+00:00,41,1,merge,attn,19,Llama-3.1-8B-Instruct-multi-truth-judge,73.74,2.0,accepted,True
2026-07-13T06:40:53.965777+00:00,42,1,merge,attn,26,Llama-3.1-8B-Instruct-multi-truth-judge,73.7,2.0,accepted,True
2026-07-13T06:41:33.527301+00:00,43,1,merge,attn,22,Llama-3.1-8B-Instruct-multi-truth-judge,73.81,2.0,accepted,True
2026-07-13T06:42:13.053166+00:00,44,1,merge,attn,14,Llama-3.1-8B-Instruct-multi-truth-judge,73.35,2.0,accepted,True
2026-07-13T06:42:52.030825+00:00,45,1,merge,attn,29,Llama-3.1-8B-Instruct-multi-truth-judge,73.48,2.0,accepted,True
2026-07-13T06:43:31.081006+00:00,46,1,merge,attn,31,Llama-3.1-8B-Instruct-multi-truth-judge,73.6,2.0,accepted,True
2026-07-13T06:44:10.094352+00:00,47,1,merge,attn,16,Llama-3.1-8B-Instruct-multi-truth-judge,72.78,2.0,accepted,True
2026-07-13T06:44:48.911028+00:00,48,1,merge,attn,17,Llama-3.1-8B-Instruct-multi-truth-judge,72.77,2.0,accepted,True
2026-07-13T06:45:28.200675+00:00,49,1,merge,attn,12,Llama-3.1-8B-Instruct-multi-truth-judge,72.5,2.0,accepted,True
2026-07-13T06:46:06.904127+00:00,50,1,merge,attn,10,Llama-3.1-8B-Instruct-multi-truth-judge,72.16,2.0,accepted,True
2026-07-13T06:46:45.209250+00:00,51,1,merge,attn,8,Llama-3.1-8B-Instruct-multi-truth-judge,72.19,2.0,accepted,True
2026-07-13T06:47:23.521740+00:00,52,1,merge,attn,5,Llama-3.1-8B-Instruct-multi-truth-judge,72.14,2.0,accepted,True
2026-07-13T06:48:02.599505+00:00,53,2,merge,attn,18,Llama-3.1-8B-Instruct-multi-truth-judge,71.94,2.0,accepted,True
2026-07-13T06:48:40.788922+00:00,54,2,merge,attn,30,Llama-3.1-8B-Instruct-multi-truth-judge,71.72,2.0,accepted,True
2026-07-13T06:49:20.056326+00:00,55,2,merge,attn,31,Llama-3.1-8B-Instruct-multi-truth-judge,71.66,2.0,accepted,True
