timestamp,model,task,layer,variant,perturbation,score,split
2026-07-13T04:38:11.585714,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,15,mlp,avg,74.23,P
2026-07-13T04:38:38.485250,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,16,attn,avg,74.28,P
2026-07-13T04:39:05.354347,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,16,mlp,avg,77.6,P
2026-07-13T04:39:32.213868,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,17,attn,avg,75.38,P
2026-07-13T04:39:59.118902,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,17,mlp,avg,75.83,P
2026-07-13T04:40:26.223723,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,18,attn,avg,75.13,P
2026-07-13T04:40:53.275859,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,18,mlp,avg,76.28,P
2026-07-13T04:41:20.088973,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,19,attn,avg,75.08,P
2026-07-13T04:41:46.974346,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,19,mlp,avg,75.01,P
2026-07-13T04:42:13.760713,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,20,attn,avg,75.37,P
2026-07-13T04:42:40.684002,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,20,mlp,avg,75.6,P
2026-07-13T04:43:07.610883,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,21,attn,avg,75.08,P
2026-07-13T04:43:34.441565,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,21,mlp,avg,74.48,P
2026-07-13T04:44:01.327067,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,22,attn,avg,76.23,P
2026-07-13T04:44:28.172404,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,22,mlp,avg,73.48,P
2026-07-13T04:44:55.009263,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,23,attn,avg,74.34,P
2026-07-13T04:45:21.837937,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,23,mlp,avg,75.18,P
2026-07-13T04:45:48.645781,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,24,attn,avg,74.27,P
2026-07-13T04:46:15.629237,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,24,mlp,avg,75.25,P
2026-07-13T04:46:42.523914,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,25,attn,avg,74.95,P
2026-07-13T04:47:09.435575,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,25,mlp,avg,73.87,P
2026-07-13T04:47:36.391518,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,26,attn,avg,74.58,P
2026-07-13T04:48:03.664419,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,26,mlp,avg,73.66,P
2026-07-13T04:48:30.688124,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,27,attn,avg,74.89,P
2026-07-13T04:48:57.630972,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,27,mlp,avg,73.1,P
2026-07-13T04:49:25.002833,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,28,attn,avg,74.39,P
2026-07-13T04:49:52.020014,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,28,mlp,avg,75.92,P
2026-07-13T04:50:18.927677,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,29,attn,avg,74.49,P
2026-07-13T04:50:46.165005,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,29,mlp,avg,76.24,P
2026-07-13T04:51:13.163228,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,30,attn,avg,75.57,P
2026-07-13T04:51:40.250638,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,30,mlp,avg,77.31,P
2026-07-13T04:52:07.703254,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,31,attn,avg,74.93,P
2026-07-13T04:52:35.041242,/workspace/merge_tools/hf_cache/models/Llama-3.1-8B-Instruct-multi-truth-judge,truthfulqa_mc2,31,mlp,avg,75.3,P
