timestamp,step_idx,stage,op,component,layer,label,score,threshold,decision
2026-03-27T15:15:31.713080+00:00,53,1,merge,attn,19,Llama-3.1-8B-Instruct-multi-truth-judge,74.63,2.0,accepted
2026-03-27T15:17:26.491979+00:00,54,1,merge,attn,7,Llama-3.1-8B-Instruct-multi-truth-judge,74.96,2.0,accepted
2026-03-27T15:19:21.533694+00:00,55,1,merge,attn,5,Llama-3.1-8B-Instruct-multi-truth-judge,74.87,2.0,accepted
2026-03-27T15:21:16.355584+00:00,56,1,merge,attn,3,Llama-3.1-8B-Instruct-multi-truth-judge,74.75,2.0,accepted
2026-03-27T15:23:13.771778+00:00,57,2,merge,mlp,14,Llama-3.1-8B-Instruct-multi-truth-judge,73.72,2.0,accepted
2026-03-27T15:25:06.805927+00:00,58,2,merge,mlp,12,Llama-3.1-8B-Instruct-multi-truth-judge,72.24,2.0,accepted
2026-03-27T15:27:13.443535+00:00,59,2,merge,mlp,8,Llama-3.1-8B-Instruct-multi-truth-judge,68.9,2.0,accepted
2026-03-27T15:29:20.044714+00:00,60,2,merge,mlp,10,Llama-3.1-8B-Instruct-multi-truth-judge,68.32,2.0,accepted
2026-03-27T15:31:27.713748+00:00,61,2,merge,mlp,4,Llama-3.1-8B-Instruct-multi-truth-judge,65.73,2.0,rejected
2026-03-27T15:33:36.230228+00:00,62,2,merge,mlp,18,Llama-3.1-8B-Instruct-multi-truth-judge,67.5,2.0,accepted
2026-03-27T15:36:00.559679+00:00,63,2,merge,mlp,11,Llama-3.1-8B-Instruct-multi-truth-judge,63.13,2.0,rejected
2026-03-27T15:38:26.262168+00:00,64,2,merge,mlp,9,Llama-3.1-8B-Instruct-multi-truth-judge,67.05,2.0,accepted
2026-03-27T15:40:41.988150+00:00,65,2,merge,mlp,7,Llama-3.1-8B-Instruct-multi-truth-judge,67.27,2.0,accepted
2026-03-27T15:42:50.201034+00:00,66,2,merge,mlp,19,Llama-3.1-8B-Instruct-multi-truth-judge,65.81,2.0,accepted
2026-03-27T15:44:57.550176+00:00,67,2,merge,mlp,16,Llama-3.1-8B-Instruct-multi-truth-judge,63.16,2.0,rejected
2026-03-27T15:47:06.485090+00:00,68,2,merge,mlp,22,Llama-3.1-8B-Instruct-multi-truth-judge,65.83,2.0,accepted
2026-03-27T15:49:16.764767+00:00,69,2,merge,mlp,5,Llama-3.1-8B-Instruct-multi-truth-judge,56.65,2.0,rejected
2026-03-27T15:51:22.755488+00:00,70,2,merge,mlp,3,Llama-3.1-8B-Instruct-multi-truth-judge,64.62,2.0,accepted
2026-03-27T15:53:30.796036+00:00,71,2,merge,attn,18,Llama-3.1-8B-Instruct-multi-truth-judge,64.71,2.0,accepted
2026-03-27T15:55:38.403040+00:00,72,2,merge,attn,22,Llama-3.1-8B-Instruct-multi-truth-judge,64.76,2.0,accepted
2026-03-27T15:57:45.118254+00:00,73,2,merge,attn,14,Llama-3.1-8B-Instruct-multi-truth-judge,63.47,2.0,accepted
2026-03-27T15:59:52.122436+00:00,74,2,merge,attn,8,Llama-3.1-8B-Instruct-multi-truth-judge,61.25,2.0,rejected
2026-03-27T16:02:00.966637+00:00,75,2,merge,attn,4,Llama-3.1-8B-Instruct-multi-truth-judge,64.08,2.0,accepted
2026-03-27T16:04:07.983624+00:00,76,2,merge,attn,26,Llama-3.1-8B-Instruct-multi-truth-judge,64.32,2.0,accepted
2026-03-27T16:06:19.673389+00:00,77,2,merge,attn,9,Llama-3.1-8B-Instruct-multi-truth-judge,64.71,2.0,accepted
2026-03-27T16:08:29.891870+00:00,78,2,merge,attn,13,Llama-3.1-8B-Instruct-multi-truth-judge,63.47,2.0,accepted
2026-03-27T16:10:37.825351+00:00,79,2,merge,attn,11,Llama-3.1-8B-Instruct-multi-truth-judge,63.11,2.0,accepted
2026-03-27T16:12:43.261870+00:00,80,2,merge,attn,19,Llama-3.1-8B-Instruct-multi-truth-judge,62.77,2.0,accepted
2026-03-27T16:14:50.530587+00:00,81,2,merge,attn,3,Llama-3.1-8B-Instruct-multi-truth-judge,62.66,2.0,accepted
2026-03-27T16:16:57.946495+00:00,82,2,merge,mlp,0,Llama-3.1-8B-Instruct-multi-truth-judge,49.85,2.0,rejected
2026-03-27T16:19:05.207491+00:00,83,2,merge,mlp,3,Llama-3.1-8B-Instruct-multi-truth-judge,59.88,2.0,rejected
2026-03-27T16:21:12.321367+00:00,84,2,merge,attn,1,Llama-3.1-8B-Instruct-multi-truth-judge,48.18,2.0,rejected
2026-03-27T16:23:17.526270+00:00,85,2,merge,attn,0,Llama-3.1-8B-Instruct-multi-truth-judge,45.41,2.0,rejected
2026-03-27T16:25:25.468088+00:00,86,2,merge,attn,2,Llama-3.1-8B-Instruct-multi-truth-judge,47.32,2.0,rejected
